sales_line_id,date_key,store_id,product_id,qty_sold,net_sales_value
5001785,20260306,S118,P1033,1,9.99
5001786,20260306,S118,P1034,2,28.78
5001786,20260306,S118,P1034,2,28.78
5001787,20260306,S118,P1037,2,53.98
5001787,20260306,S118,P1037,2,53.98
5001788,20260306,S119,P1001,1,27.99
5001788,20260306,S119,P1001,1,27.99
5001789,20260306,S119,P1002,1,34.99
5001789,20260306,S119,P1002,1,34.99
5001790,20260306,S119,P1003,1,29.99
5001790,20260306,S119,P1003,1,29.99
5001791,20260306,S119,P1004,1,26.39
5001791,20260306,S119,P1004,1,26.39
5001792,20260306,S119,P1005,1,31.99
5001792,20260306,S119,P1005,1,31.99
5001793,20260306,S119,P1006,1,30.39
5001793,20260306,S119,P1006,1,30.39
5001794,20260306,S119,P1007,1,43.99
5001794,20260306,S119,P1007,1,43.99
5001795,20260306,S119,P1008,2,62.38
5001795,20260306,S119,P1008,2,62.38
5001796,20260306,S119,P1009,1,40.99
5001796,20260306,S119,P1009,1,40.99
5001797,20260306,S119,P1011,2,81.58
5001797,20260306,S119,P1011,2,81.58
5001798,20260306,S119,P1013,1,40.99
5001798,20260306,S119,P1013,1,40.99
5001799,20260306,S119,P1014,1,26.99
5001799,20260306,S119,P1014,1,26.99
5001800,20260306,S119,P1018,1,125.99
5001800,20260306,S119,P1018,1,125.99
5001801,20260306,S119,P1019,2,158.38
5001801,20260306,S119,P1019,2,158.38
5001802,20260306,S119,P1021,2,115.18
5001802,20260306,S119,P1021,2,115.18
5001803,20260306,S119,P1023,1,114.99
5001803,20260306,S119,P1023,1,114.99
5001804,20260306,S119,P1024,1,84.59
5001804,20260306,S119,P1024,1,84.59
5001805,20260306,S119,P1025,1,49.99
5001805,20260306,S119,P1025,1,49.99
5001806,20260306,S119,P1026,1,69.59
5001806,20260306,S119,P1026,1,69.59
5001807,20260306,S119,P1027,1,63.99
5001807,20260306,S119,P1027,1,63.99
5001808,20260306,S119,P1031,1,54.99
5001808,20260306,S119,P1031,1,54.99
5001809,20260306,S119,P1033,3,29.97
5001809,20260306,S119,P1033,3,29.97
5001810,20260306,S119,P1035,1,22.99
5001810,20260306,S119,P1035,1,22.99
5001811,20260306,S119,P1036,1,25.99
5001811,20260306,S119,P1036,1,25.99
5001812,20260306,S119,P1037,2,47.98
5001812,20260306,S119,P1037,2,47.98
5001813,20260306,S119,P1039,1,27.99
5001813,20260306,S119,P1039,1,27.99
5001814,20260306,S119,P1040,1,11.99
5001814,20260306,S119,P1040,1,11.99
5001815,20260306,S120,P1001,1,27.99
5001815,20260306,S120,P1001,1,27.99
5001816,20260306,S120,P1002,1,34.99
5001816,20260306,S120,P1002,1,34.99
5001817,20260306,S120,P1004,1,26.39
5001817,20260306,S120,P1004,1,26.39
5001818,20260306,S120,P1005,2,63.98
5001818,20260306,S120,P1005,2,63.98
5001819,20260306,S120,P1006,2,75.98
5001819,20260306,S120,P1006,2,75.98
5001820,20260306,S120,P1009,1,40.99
5001820,20260306,S120,P1009,1,40.99
5001821,20260306,S120,P1012,1,32.39
5001821,20260306,S120,P1012,1,32.39
5001822,20260306,S120,P1013,2,73.78
5001822,20260306,S120,P1013,2,73.78
5001823,20260306,S120,P1014,1,29.99
5001823,20260306,S120,P1014,1,29.99
5001824,20260306,S120,P1017,2,229.98
5001824,20260306,S120,P1017,2,229.98
5001825,20260306,S120,P1018,1,113.39
5001825,20260306,S120,P1018,1,113.39
5001826,20260306,S120,P1023,2,229.98
5001826,20260306,S120,P1023,2,229.98
5001827,20260306,S120,P1024,1,93.99
5001827,20260306,S120,P1024,1,93.99
5001828,20260306,S120,P1025,1,49.99
5001828,20260306,S120,P1025,1,49.99
5001829,20260306,S120,P1026,1,69.59
5001829,20260306,S120,P1026,1,69.59
5001830,20260306,S120,P1031,2,98.98
5001830,20260306,S120,P1031,2,98.98
5001831,20260306,S120,P1032,1,99.99
5001831,20260306,S120,P1032,1,99.99
5001832,20260306,S120,P1033,1,9.99
5001832,20260306,S120,P1033,1,9.99
5001833,20260306,S120,P1035,1,22.99
5001833,20260306,S120,P1035,1,22.99
5001834,20260306,S120,P1037,1,23.99
5001834,20260306,S120,P1037,1,23.99
5001835,20260306,S120,P1038,1,8.99
5001835,20260306,S120,P1038,1,8.99
5001836,20260306,S120,P1039,5,111.96
5001836,20260306,S120,P1039,5,111.96
5001837,20260306,S120,P1040,2,21.58
5001837,20260306,S120,P1040,2,21.58
5001838,20260306,S120,P1099,2,21.58
5001838,20260306,S120,P1099,2,21.58
5001839,20260307,S101,P1001,1,27.99
5001840,20260307,S101,P1002,2,69.98
5001841,20260307,S101,P1003,2,47.98
5001842,20260307,S101,P1004,2,65.98
5001843,20260307,S101,P1006,2,75.98
5001844,20260307,S101,P1008,1,31.19
5001845,20260307,S101,P1009,1,40.99
5001846,20260307,S101,P1010,1,29.99
5001847,20260307,S101,P1011,2,101.98
5001848,20260307,S101,P1015,2,65.98
5001849,20260307,S101,P1017,5,459.96
5001850,20260307,S101,P1018,2,251.98
5001851,20260307,S101,P1019,1,79.19
5001852,20260307,S101,P1021,1,71.99
5001853,20260307,S101,P1022,2,219.58
5001854,20260307,S101,P1023,3,344.97
5001855,20260307,S101,P1024,1,93.99
5001856,20260307,S101,P1025,2,99.98
5001857,20260307,S101,P1026,1,86.99
5001858,20260307,S101,P1027,1,79.99
5001859,20260307,S101,P1029,3,236.97
5001860,20260307,S101,P1030,1,37.79
5001861,20260307,S101,P1031,9,445.42
5001862,20260307,S101,P1033,3,29.97
5001863,20260307,S101,P1035,2,45.98
5001864,20260307,S101,P1036,2,46.78
5001865,20260307,S101,P1037,4,119.96
5001866,20260307,S101,P1038,2,17.98
5001867,20260307,S101,P1039,3,83.97
5001868,20260307,S101,P1040,3,35.97
5001869,20260307,S102,P1001,2,50.38
5001870,20260307,S102,P1002,1,34.99
5001871,20260307,S102,P1003,1,29.99
5001872,20260307,S102,P1005,2,79.98
5001873,20260307,S102,P1009,1,40.99
5001874,20260307,S102,P1009,-1,-40.99
5001875,20260307,S102,P1010,1,23.99
5001876,20260307,S102,P1011,3,137.67
5001877,20260307,S102,P1012,4,143.96
5001878,20260307,S102,P1013,3,98.38
5001879,20260307,S102,P1014,1,29.99
5001880,20260307,S102,P1015,1,32.99
5001881,20260307,S102,P1018,3,377.97
5001882,20260307,S102,P1019,2,140.78
5001883,20260307,S102,P1021,5,359.95
5001884,20260307,S102,P1022,3,292.78
5001885,20260307,S102,P1023,1,114.99
5001886,20260307,S102,P1024,3,225.58
5001887,20260307,S102,P1026,1,86.99
5001888,20260307,S102,P1027,3,215.97
5001889,20260307,S102,P1027,-1,-79.99
5001890,20260307,S102,P1029,2,126.38
5001891,20260307,S102,P1030,1,41.99
5001892,20260307,S102,P1032,2,179.98
5001893,20260307,S102,P1033,1,9.99
5001894,20260307,S102,P1034,1,12.79
5001895,20260307,S102,P1035,3,68.97
5001896,20260307,S102,P1036,1,25.99
5001897,20260307,S102,P1037,2,59.98
5001898,20260307,S102,P1038,1,8.99
5001899,20260307,S102,P1039,4,111.96
5001900,20260307,S102,P1040,1,11.99
5001901,20260307,S103,P1001,1,27.99
5001902,20260307,S103,P1002,1,27.99
5001903,20260307,S103,P1003,3,80.97
5001904,20260307,S103,P1004,3,98.97
5001905,20260307,S103,P1005,7,279.93
5001906,20260307,S103,P1007,3,131.97
5001907,20260307,S103,P1008,2,77.98
5001908,20260307,S103,P1009,4,131.17
5001909,20260307,S103,P1010,1,23.99
5001910,20260307,S103,P1011,2,101.98
5001911,20260307,S103,P1012,1,35.99
5001912,20260307,S103,P1013,2,81.98
5001913,20260307,S103,P1015,2,65.98
5001914,20260307,S103,P1016,2,71.98
5001915,20260307,S103,P1017,4,459.96
5001916,20260307,S103,P1018,1,125.99
5001917,20260307,S103,P1019,5,439.95
5001918,20260307,S103,P1022,3,292.78
5001919,20260307,S103,P1024,4,300.77
5001920,20260307,S103,P1025,2,99.98
5001921,20260307,S103,P1026,2,156.58
5001922,20260307,S103,P1028,1,83.99
5001923,20260307,S103,P1030,1,37.79
5001924,20260307,S103,P1031,2,87.98
5001925,20260307,S103,P1033,3,26.97
5001926,20260307,S103,P1034,2,28.78
5001927,20260307,S103,P1035,1,20.69
5001928,20260307,S103,P1037,5,149.95
5001929,20260307,S103,P1038,1,8.09
5001930,20260307,S103,P1039,1,22.39
5001931,20260307,S104,P1001,1,27.99
5001932,20260307,S104,P1002,1,34.99
5001933,20260307,S104,P1003,2,47.98
5001934,20260307,S104,P1004,2,65.98
5001935,20260307,S104,P1006,1,37.99
5001936,20260307,S104,P1007,2,87.98
5001937,20260307,S104,P1008,2,77.98
5001938,20260307,S104,P1010,2,59.98
5001939,20260307,S104,P1011,4,203.96
5001940,20260307,S104,P1013,2,73.78
5001941,20260307,S104,P1015,4,131.96
5001942,20260307,S104,P1016,2,63.98
5001943,20260307,S104,P1016,-2,-79.98
5001944,20260307,S104,P1017,6,689.94
5001945,20260307,S104,P1018,2,251.98
5001946,20260307,S104,P1019,6,527.94
5001947,20260307,S104,P1021,3,194.37
5001948,20260307,S104,P1023,4,459.96
5001949,20260307,S104,P1024,1,84.59
5001950,20260307,S104,P1025,4,199.96
5001951,20260307,S104,P1027,3,239.97
5001952,20260307,S104,P1029,2,142.18
5001953,20260307,S104,P1030,3,125.97
5001954,20260307,S104,P1032,4,359.96
5001955,20260307,S104,P1033,1,8.99
5001956,20260307,S104,P1034,1,15.99
5001957,20260307,S104,P1036,2,51.98
5001958,20260307,S104,P1037,2,59.98
5001959,20260307,S104,P1039,5,139.95
5001960,20260307,S104,P1040,4,47.96
5001961,20260307,S105,P1001,3,75.57
5001962,20260307,S105,P1002,2,69.98
5001963,20260307,S105,P1003,2,59.98
5001964,20260307,S105,P1004,1,29.69
5001965,20260307,S105,P1005,2,71.98
5001966,20260307,S105,P1007,2,87.98
5001967,20260307,S105,P1008,1,38.99
5001968,20260307,S105,P1009,3,98.38
5001969,20260307,S105,P1010,2,59.98
5001970,20260307,S105,P1013,2,81.98
5001971,20260307,S105,P1013,-2,-73.78
5001972,20260307,S105,P1014,2,59.98
5001973,20260307,S105,P1016,1,39.99
5001974,20260307,S105,P1017,2,183.98
5001975,20260307,S105,P1018,1,113.39
5001976,20260307,S105,P1019,3,263.97
5001977,20260307,S105,P1020,1,101.69
5001978,20260307,S105,P1021,3,215.97
5001979,20260307,S105,P1022,4,390.37
5001980,20260307,S105,P1023,3,310.47
5001981,20260307,S105,P1024,1,93.99
5001982,20260307,S105,P1025,1,49.99
5001983,20260307,S105,P1026,4,347.96
5001984,20260307,S105,P1027,1,79.99
5001985,20260307,S105,P1029,2,126.38
5001986,20260307,S105,P1031,3,164.97
5001987,20260307,S105,P1033,3,26.97
5001988,20260307,S105,P1034,2,31.98
5001989,20260307,S105,P1035,5,114.95
5001990,20260307,S105,P1036,1,20.79
5001991,20260307,S105,P1038,1,8.99
5001992,20260307,S105,P1039,4,111.96
5001993,20260307,S106,P1001,5,139.95
5001994,20260307,S106,P1002,2,55.98
5001995,20260307,S106,P1004,1,32.99
5001996,20260307,S106,P1005,4,159.96
5001997,20260307,S106,P1006,1,30.39
5001998,20260307,S106,P1007,2,87.98
5001999,20260307,S106,P1009,1,40.99
5002000,20260307,S106,P1011,1,50.99
5002001,20260307,S106,P1012,1,28.79
5002002,20260307,S106,P1013,8,262.34
5002003,20260307,S106,P1015,3,79.18
5002004,20260307,S106,P1017,2,229.98
5002005,20260307,S106,P1019,2,175.98
5002006,20260307,S106,P1020,3,338.97
5002007,20260307,S106,P1021,2,115.18
5002008,20260307,S106,P1023,5,574.95
5002009,20260307,S106,P1025,4,199.96
5002010,20260307,S106,P1026,2,173.98
5002011,20260307,S106,P1028,2,134.38
5002012,20260307,S106,P1029,3,236.97
5002013,20260307,S106,P1030,1,41.99
5002014,20260307,S106,P1031,3,164.97
5002015,20260307,S106,P1032,1,99.99
5002016,20260307,S106,P1034,1,12.79
5002017,20260307,S106,P1035,6,137.94
5002018,20260307,S106,P1036,2,46.78
5002019,20260307,S106,P1037,2,47.98
5002020,20260307,S106,P1040,2,23.98
5002021,20260307,S107,P1001,2,55.98
5002022,20260307,S107,P1003,7,188.94
5002023,20260307,S107,P1004,3,98.97
5002024,20260307,S107,P1005,2,63.98
5002025,20260307,S107,P1005,-1,-35.99
5002026,20260307,S107,P1007,3,131.97
5002027,20260307,S107,P1008,1,38.99
5002028,20260307,S107,P1009,4,131.17
5002029,20260307,S107,P1011,2,101.98
5002030,20260307,S107,P1012,2,71.98
5002031,20260307,S107,P1013,1,32.79
5002032,20260307,S107,P1017,5,517.45
5002033,20260307,S107,P1018,1,113.39
5002034,20260307,S107,P1020,2,225.98
5002035,20260307,S107,P1021,2,143.98
5002036,20260307,S107,P1022,1,97.59
5002037,20260307,S107,P1023,4,413.96
5002038,20260307,S107,P1025,4,159.97
5002039,20260307,S107,P1025,-2,-79.98
5002040,20260307,S107,P1026,2,139.18
5002041,20260307,S107,P1027,4,255.97
5002042,20260307,S107,P1028,1,83.99
5002043,20260307,S107,P1029,1,78.99
5002044,20260307,S107,P1030,2,83.98
5002045,20260307,S107,P1033,1,9.99
5002046,20260307,S107,P1035,3,68.97
5002047,20260307,S107,P1037,3,89.97
5002048,20260307,S107,P1038,2,14.38
5002049,20260307,S107,P1039,2,55.98
5002050,20260307,S107,P1040,2,23.98
5002051,20260307,S108,P1001,3,75.57
5002052,20260307,S108,P1002,1,34.99
5002053,20260307,S108,P1003,1,29.99
5002054,20260307,S108,P1005,4,159.96
5002055,20260307,S108,P1006,2,68.38
5002056,20260307,S108,P1007,1,35.19
5002057,20260307,S108,P1008,3,93.58
5002058,20260307,S108,P1009,3,98.38
5002059,20260307,S108,P1011,2,101.98
5002060,20260307,S108,P1012,3,97.17
5002061,20260307,S108,P1014,2,59.98
5002062,20260307,S108,P1015,2,65.98
5002063,20260307,S108,P1016,2,63.98
5002064,20260307,S108,P1017,1,91.99
5002065,20260307,S108,P1019,3,211.18
5002066,20260307,S108,P1020,4,451.96
5002067,20260307,S108,P1021,4,230.37
5002068,20260307,S108,P1023,3,310.47
5002069,20260307,S108,P1026,3,208.78
5002070,20260307,S108,P1027,2,159.98
5002071,20260307,S108,P1029,5,355.46
5002072,20260307,S108,P1030,2,83.98
5002073,20260307,S108,P1031,2,87.98
5002074,20260307,S108,P1032,1,99.99
5002075,20260307,S108,P1034,1,14.39
5002076,20260307,S108,P1035,1,22.99
5002077,20260307,S108,P1036,2,46.78
5002078,20260307,S108,P1037,3,89.97
5002079,20260307,S108,P1038,1,8.99
5002080,20260307,S108,P1039,3,83.97
5002081,20260307,S108,P1040,2,19.18
5002082,20260307,S109,P1001,1,25.19
5002083,20260307,S109,P1002,2,69.98
5002084,20260307,S109,P1004,2,65.98
5002085,20260307,S109,P1005,2,79.98
5002086,20260307,S109,P1006,2,75.98
5002087,20260307,S109,P1007,4,175.96
5002088,20260307,S109,P1008,1,38.99
5002089,20260307,S109,P1009,4,147.56
5002090,20260307,S109,P1011,3,152.97
5002091,20260307,S109,P1012,3,97.17
5002092,20260307,S109,P1013,1,40.99
5002093,20260307,S109,P1015,4,131.96
5002094,20260307,S109,P1017,1,114.99
5002095,20260307,S109,P1018,4,503.96
5002096,20260307,S109,P1019,1,87.99
5002097,20260307,S109,P1020,4,451.96
5002098,20260307,S109,P1022,1,121.99
5002099,20260307,S109,P1023,2,183.98
5002100,20260307,S109,P1024,3,225.58
5002101,20260307,S109,P1025,3,149.97
5002102,20260307,S109,P1026,1,86.99
5002103,20260307,S109,P1027,1,79.99
5002104,20260307,S109,P1028,1,83.99
5002105,20260307,S109,P1028,-2,-151.18
5002106,20260307,S109,P1029,3,236.97
5002107,20260307,S109,P1031,3,164.97
5002108,20260307,S109,P1032,5,499.95
5002109,20260307,S109,P1033,2,19.98
5002110,20260307,S109,P1035,3,68.97
5002111,20260307,S109,P1036,1,23.39
5002112,20260307,S109,P1037,3,89.97
5002113,20260307,S109,P1039,5,125.96
5002114,20260307,S111,P1004,2,65.98
5002115,20260307,S111,P1013,2,81.98
5002116,20260307,S111,P1013,-2,-73.78
5002117,20260307,S111,P1015,1,32.99
5002118,20260307,S111,P1018,1,125.99
5002119,20260307,S111,P1019,2,175.98
5002120,20260307,S111,P1023,1,114.99
5002121,20260307,S111,P1025,1,44.99
5002122,20260307,S111,P1026,1,78.29
5002123,20260307,S111,P1028,1,83.99
5002124,20260307,S111,P1031,1,54.99
5002125,20260307,S111,P1032,2,199.98
5002126,20260307,S111,P1034,1,15.99
5002127,20260307,S111,P1035,2,36.78
5002128,20260307,S111,P1036,1,25.99
5002129,20260307,S111,P1037,1,29.99
5002130,20260307,S111,P1039,2,55.98
5002131,20260307,S112,P1001,1,27.99
5002132,20260307,S112,P1004,1,26.39
5002133,20260307,S112,P1010,2,59.98
5002134,20260307,S112,P1012,1,28.79
5002135,20260307,S112,P1013,1,40.99
5002136,20260307,S112,P1015,1,32.99
5002137,20260307,S112,P1016,1,39.99
5002138,20260307,S112,P1017,3,344.97
5002139,20260307,S112,P1019,1,87.99
5002140,20260307,S112,P1024,1,84.59
5002141,20260307,S112,P1025,2,89.98
5002142,20260307,S112,P1026,1,86.99
5002143,20260307,S112,P1034,1,12.79
5002144,20260307,S112,P1035,3,68.97
5002145,20260307,S112,P1037,3,89.97
5002146,20260307,S112,P1039,1,27.99
5002147,20260307,S113,P1001,2,44.78
5002148,20260307,S113,P1005,2,79.98
5002149,20260307,S113,P1007,2,70.38
5002150,20260307,S113,P1010,1,26.99
5002151,20260307,S113,P1012,1,28.79
5002152,20260307,S113,P1013,1,40.99
5002153,20260307,S113,P1015,4,131.96
5002154,20260307,S113,P1018,1,125.99
5002155,20260307,S113,P1019,4,351.96
5002156,20260307,S113,P1021,1,57.59
5002157,20260307,S113,P1023,2,229.98
5002158,20260307,S113,P1025,2,99.98
5002159,20260307,S113,P1028,2,167.98
5002160,20260307,S113,P1029,1,78.99
5002161,20260307,S113,P1033,1,9.99
5002162,20260307,S113,P1037,1,23.99
5002163,20260307,S113,P1039,1,27.99
5002164,20260307,S113,P1040,1,10.79
5002165,20260307,S114,P1001,1,27.99
5002166,20260307,S114,P1003,2,47.98
5002167,20260307,S114,P1004,1,32.99
5002168,20260307,S114,P1005,2,71.98
5002169,20260307,S114,P1006,2,68.38
5002170,20260307,S114,P1008,1,38.99
5002171,20260307,S114,P1010,1,23.99
5002172,20260307,S114,P1011,2,101.98
5002173,20260307,S114,P1012,2,57.58
5002174,20260307,S114,P1015,1,32.99
5002175,20260307,S114,P1016,2,63.98
5002176,20260307,S114,P1020,1,101.69
5002177,20260307,S114,P1021,1,71.99
5002178,20260307,S114,P1023,4,459.96
5002179,20260307,S114,P1024,1,93.99
5002180,20260307,S114,P1025,2,99.98
5002181,20260307,S114,P1029,2,126.38
5002182,20260307,S114,P1034,1,15.99
5002183,20260307,S114,P1035,1,22.99
5002184,20260307,S114,P1038,1,8.99
5002185,20260307,S115,P1003,1,29.99
5002185,20260307,S115,P1003,1,29.99
5002186,20260307,S115,P1004,1,29.69
5002186,20260307,S115,P1004,1,29.69
5002187,20260307,S115,P1005,3,119.97
5002187,20260307,S115,P1005,3,119.97
5002188,20260307,S115,P1006,1,30.39
5002188,20260307,S115,P1006,1,30.39
5002189,20260307,S115,P1007,2,87.98
5002189,20260307,S115,P1007,2,87.98
5002190,20260307,S115,P1008,1,35.09
5002190,20260307,S115,P1008,1,35.09
5002191,20260307,S115,P1009,2,81.98
5002191,20260307,S115,P1009,2,81.98
5002192,20260307,S115,P1011,3,152.97
5002192,20260307,S115,P1011,3,152.97
5002193,20260307,S115,P1012,1,32.39
5002193,20260307,S115,P1012,1,32.39
5002194,20260307,S115,P1013,1,36.89
5002194,20260307,S115,P1013,1,36.89
5002195,20260307,S115,P1015,1,32.99
5002195,20260307,S115,P1015,1,32.99
5002196,20260307,S115,P1017,1,114.99
5002196,20260307,S115,P1017,1,114.99
5002197,20260307,S115,P1021,1,57.59
5002197,20260307,S115,P1021,1,57.59
5002198,20260307,S115,P1023,2,229.98
5002198,20260307,S115,P1023,2,229.98
5002199,20260307,S115,P1024,1,93.99
5002199,20260307,S115,P1024,1,93.99
5002200,20260307,S115,P1025,1,39.99
5002200,20260307,S115,P1025,1,39.99
5002201,20260307,S115,P1027,1,79.99
5002201,20260307,S115,P1027,1,79.99
5002202,20260307,S115,P1029,2,157.98
5002202,20260307,S115,P1029,2,157.98
5002203,20260307,S115,P1031,2,109.98
5002203,20260307,S115,P1031,2,109.98
5002204,20260307,S115,P1033,1,8.99
5002204,20260307,S115,P1033,1,8.99
5002205,20260307,S115,P1034,1,15.99
5002205,20260307,S115,P1034,1,15.99
5002206,20260307,S115,P1035,1,22.99
5002206,20260307,S115,P1035,1,22.99
5002207,20260307,S115,P1037,1,26.99
5002207,20260307,S115,P1037,1,26.99
5002208,20260307,S115,P1040,5,59.95
5002208,20260307,S115,P1040,5,59.95
5002209,20260307,S116,P1003,1,26.99
5002209,20260307,S116,P1003,1,26.99
5002210,20260307,S116,P1010,1,29.99
5002210,20260307,S116,P1010,1,29.99
5002211,20260307,S116,P1013,1,40.99
5002211,20260307,S116,P1013,1,40.99
5002212,20260307,S116,P1015,2,65.98
5002212,20260307,S116,P1015,2,65.98
5002213,20260307,S116,P1018,1,125.99
5002213,20260307,S116,P1018,1,125.99
5002214,20260307,S116,P1019,3,263.97
5002214,20260307,S116,P1019,3,263.97
5002215,20260307,S116,P1020,3,338.97
5002215,20260307,S116,P1020,3,338.97
5002216,20260307,S116,P1021,3,215.97
5002216,20260307,S116,P1021,3,215.97
5002217,20260307,S116,P1022,1,97.59
5002217,20260307,S116,P1022,1,97.59
5002218,20260307,S116,P1023,3,310.47
5002218,20260307,S116,P1023,3,310.47
5002219,20260307,S116,P1025,2,89.98
5002219,20260307,S116,P1025,2,89.98
5002220,20260307,S116,P1027,2,143.98
5002220,20260307,S116,P1027,2,143.98
5002221,20260307,S116,P1031,2,109.98
5002221,20260307,S116,P1031,2,109.98
5002222,20260307,S116,P1037,1,29.99
5002222,20260307,S116,P1037,1,29.99
5002223,20260307,S116,P1038,1,8.99
5002223,20260307,S116,P1038,1,8.99
5002224,20260307,S117,P1001,1,27.99
5002224,20260307,S117,P1001,1,27.99
5002225,20260307,S117,P1002,1,31.49
5002225,20260307,S117,P1002,1,31.49
5002226,20260307,S117,P1003,2,53.98
5002226,20260307,S117,P1003,2,53.98
5002227,20260307,S117,P1007,2,87.98
5002227,20260307,S117,P1007,2,87.98
5002228,20260307,S117,P1008,1,35.09
5002228,20260307,S117,P1008,1,35.09
5002229,20260307,S117,P1009,1,40.99
5002229,20260307,S117,P1009,1,40.99
5002230,20260307,S117,P1010,1,29.99
5002230,20260307,S117,P1010,1,29.99
5002231,20260307,S117,P1013,3,122.97
5002231,20260307,S117,P1013,3,122.97
5002232,20260307,S117,P1014,1,29.99
5002232,20260307,S117,P1014,1,29.99
5002233,20260307,S117,P1015,2,65.98
5002233,20260307,S117,P1015,2,65.98
5002234,20260307,S117,P1017,2,206.98
5002234,20260307,S117,P1017,2,206.98
5002235,20260307,S117,P1018,1,113.39
5002235,20260307,S117,P1018,1,113.39
5002236,20260307,S117,P1019,3,263.97
5002236,20260307,S117,P1019,3,263.97
5002237,20260307,S117,P1021,1,57.59
5002237,20260307,S117,P1021,1,57.59
5002238,20260307,S117,P1023,2,229.98
5002238,20260307,S117,P1023,2,229.98
5002239,20260307,S117,P1025,1,49.99
5002239,20260307,S117,P1025,1,49.99
5002240,20260307,S117,P1027,2,159.98
5002240,20260307,S117,P1027,2,159.98
5002241,20260307,S117,P1028,2,167.98
5002241,20260307,S117,P1028,2,167.98
5002242,20260307,S117,P1032,1,79.99
5002242,20260307,S117,P1032,1,79.99
5002243,20260307,S117,P1035,1,20.69
5002243,20260307,S117,P1035,1,20.69
5002244,20260307,S117,P1036,1,20.79
5002244,20260307,S117,P1036,1,20.79
5002245,20260307,S118,P1004,1,32.99
5002245,20260307,S118,P1004,1,32.99
5002246,20260307,S118,P1006,1,34.19
5002246,20260307,S118,P1006,1,34.19
